EPA AQS ID,Country Code,Data Source,EPA Region,Elevation,GMT Offset Amount (hours),Latitude,Local Time at Monitor,Longitude,OZONE,Ozone & PM AQI,Ozone & PM AQI (For Labeling),Ozone & PM AQI (For Sorting),Ozone AQI,Ozone AQI (For Labeling),Ozone AQI (For Sorting),Ozone Measured at Site,Ozone Unit of Measure,PM10,PM10 AQI,PM10 AQI (For Labeling),PM10 AQI (For Sorting),PM10 Measured at Site,PM10 Unit of Measure,PM2.5,PM2.5 AQI,PM2.5 AQI (For Labeling),PM2.5 AQI (For Sorting),PM2.5 Measured at Site,PM2.5 Unit of Measure,PM2.5 & PM10 AQI,PM2.5 & PM10 AQI (For Labeling),PM2.5 & PM10 AQI (For Sorting),Reporting Area(s),Site Name,State Name,Site Operational Status,ValidTime,ObjectId,MonitorType,x,y
040030011,US,Arizona Department of Environmental Quality,R9,1280.7,-7,31.3658,2025-05-15 21:00:00 GMT-7,-109.7309,,12,12,12,,ND,-999,0,,16.0,12.0,12,12,1,UG/M3,,,ND,-999,0,,12,12,12,Douglas,Paul Spur Chemical Lime Plant,AZ,Active,5/16/2025 4:00:00 AM,479153500,Permanent,-12215187.9122876,3680346.91473291
040031005,US,Arizona Department of Environmental Quality,R9,132.1,-7,31.3492,2025-05-15 21:00:00 GMT-7,-109.539683,,25,25,25,,ND,-999,0,,32.0,25.0,25,25,1,UG/M3,,,ND,-999,0,,25,25,25,Douglas,Douglas Red Cross,AZ,Active,5/16/2025 4:00:00 AM,479153501,Permanent,-12193901.7332166,3678182.9336717
040051008,US,Arizona Department of Environmental Quality,R9,2121.3,-7,35.206111,2025-05-15 21:00:00 GMT-7,-111.652778,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Flagstaff,Flagstaff Middle School,AZ,Inactive,5/16/2025 4:00:00 AM,479153503,Permanent,-12429130.3926144,4191926.20193758
040070008,US,Arizona Department of Environmental Quality,R9,1501.8,-7,34.22934,2025-05-15 21:00:00 GMT-7,-111.3297,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,Payson,Payson Well Site,AZ,Active,5/16/2025 4:00:00 AM,479153505,Permanent,-12393165.5141679,4059638.51343482
040070009,US,Arizona Department of Environmental Quality,R9,1085.5,-7,33.3992,2025-05-15 21:00:00 GMT-7,-110.8589,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Miami Ridgeline,AZ,Inactive,5/16/2025 4:00:00 AM,479153506,Permanent,-12340756.2979024,3948411.75475032
040070010,US,Arizona Department of Environmental Quality,R9,786.3,-7,33.654725,2025-05-15 21:00:00 GMT-7,-111.107406,70,100,100,100,100,100,100,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Phoenix,Tonto National Monument,AZ,Active,5/16/2025 4:00:00 AM,479153507,Permanent,-12368419.8592815,3982533.7198324
040070011,US,Arizona Department of Environmental Quality,R9,0,-7,33.3855,2025-05-15 21:00:00 GMT-7,-110.867267,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Miami Jones Ranch,AZ,Active,5/16/2025 4:00:00 AM,479153508,Permanent,-12341687.7080819,3946585.14315151
040070012,US,Arizona Department of Environmental Quality,R9,0,-7,33.397433,2025-05-15 21:00:00 GMT-7,-110.87445,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Miami Town Site,AZ,Active,5/16/2025 4:00:00 AM,479153509,Permanent,-12342487.3159843,3948176.14567936
040071001,US,Arizona Department of Environmental Quality,R9,625.3,-7,33.006268,2025-05-15 21:00:00 GMT-7,-110.786484,,14,14,14,,ND,-999,0,,16.0,14.0,14,14,1,UG/M3,,,ND,-999,0,,14,14,14,Hayden,Hayden,AZ,Active,5/16/2025 4:00:00 AM,479153510,Permanent,-12332694.9856571,3896135.9651152
040078000,US,Arizona Department of Environmental Quality,R9,1000.4,-7,33.419017,2025-05-15 21:00:00 GMT-7,-110.829667,,25,25,25,,ND,-999,0,,29.0,25.0,25,25,1,UG/M3,,,ND,-999,0,,25,25,25,Miami,Miami Golf Course,AZ,Active,5/16/2025 4:00:00 AM,479153511,Permanent,-12337502.0952281,3951054.45141588
040128000,US,Arizona Department of Environmental Quality,R9,403.2,-7,34.243889,2025-05-15 21:00:00 GMT-7,-113.558611,54,49,49,49,49,49,49,1,PPB,13.0,11.0,11,11,1,UG/M3,2.9,16,16,16,1,UG/M3,16,16,16,Alamo Lake State Park,Alamo Lake,AZ,Active,5/16/2025 4:00:00 AM,479153531,Permanent,-12641286.7517114,4061597.56233913
040130019,US,Maricopa County Air Quality Department,R9,333.1,-7,33.483799,2025-05-15 21:00:00 GMT-7,-112.142601,35,36,36,36,36,36,36,1,PPB,15.0,10.0,10,10,1,UG/M3,1.1,0,0,0,1,UG/M3,10,10,10,Phoenix,West Phoenix,AZ,Active,5/16/2025 4:00:00 AM,479153532,Permanent,-12483657.2395533,3959697.66916679
040131003,US,Maricopa County Air Quality Department,R9,383.1,-7,33.4105,2025-05-15 21:00:00 GMT-7,-111.8651,50,50,50,50,50,50,50,1,PPB,9.0,9.0,9,9,1,UG/M3,1.6,18,18,18,1,UG/M3,18,18,18,Phoenix,Mesa - Brooks Reservoir,AZ,Active,5/16/2025 4:00:00 AM,479153533,Permanent,-12452765.9695386,3949918.59273159
040131004,US,Maricopa County Air Quality Department,R9,378.5,-7,33.560299,2025-05-15 21:00:00 GMT-7,-112.066299,40,42,42,42,42,42,42,1,PPB,11.0,9.0,9,9,1,UG/M3,3.7,18,18,18,1,UG/M3,18,18,18,Phoenix,North Phoenix,AZ,Active,5/16/2025 4:00:00 AM,479153534,Permanent,-12475163.3397667,3969912.63181873
040131010,US,Maricopa County Air Quality Department,R9,384.3,-7,33.4522,2025-05-15 21:00:00 GMT-7,-111.7331,47,48,48,48,48,48,48,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Phoenix,Falcon Field Fire Station,AZ,Active,5/16/2025 4:00:00 AM,479153535,Permanent,-12438071.7967539,3955480.92239537
040132001,US,Maricopa County Air Quality Department,R9,350.4,-7,33.5694,2025-05-15 21:00:00 GMT-7,-112.1915,40,39,39,39,39,39,39,1,PPB,10.0,9.0,9,9,1,UG/M3,1.8,11,11,11,1,UG/M3,11,11,11,Phoenix,Glendale Community College,AZ,Active,5/16/2025 4:00:00 AM,479153538,Permanent,-12489100.6513336,3971128.48038483
040132005,US,Maricopa County Air Quality Department,R9,733.8,-7,33.712299,2025-05-15 21:00:00 GMT-7,-111.852699,54,54,54,54,54,54,54,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Phoenix,Pinnacle Peak Club House,AZ,Active,5/16/2025 4:00:00 AM,479153539,Permanent,-12451385.4965333,3990235.92260468
040133002,US,Maricopa County Air Quality Department,R9,339.5,-7,33.4579,2025-05-15 21:00:00 GMT-7,-112.046,43,41,41,41,41,41,41,1,PPB,28.0,21.0,21,21,1,UG/M3,,,ND,-999,0,,21,21,21,Phoenix,Central Phoenix,AZ,Active,5/16/2025 4:00:00 AM,479153541,Permanent,-12472903.6654231,3956241.44855139
040133003,US,Maricopa County Air Quality Department,R9,368.1,-7,33.4797,2025-05-15 21:00:00 GMT-7,-111.9172,44,44,44,44,44,44,44,1,PPB,35.0,25.0,25,25,1,UG/M3,,,ND,-999,0,,25,25,25,Phoenix,South Scottsdale,AZ,Active,5/16/2025 4:00:00 AM,479153542,Permanent,-12458565.715009,3959150.58895236
040133010,US,Maricopa County Air Quality Department,R9,325.1,-7,33.4609,2025-05-15 21:00:00 GMT-7,-112.1175,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,Phoenix,Greenwood,AZ,Inactive,5/16/2025 4:00:00 AM,479153543,Permanent,-12480863.0090149,3956641.74555782
040134003,US,Maricopa County Air Quality Department,R9,307.4,-7,33.4033,2025-05-15 21:00:00 GMT-7,-112.0731,29,36,36,36,36,36,36,1,PPB,30.0,20.0,20,20,1,UG/M3,2,13,13,13,1,UG/M3,20,20,20,Phoenix,South Phoenix,AZ,Active,5/16/2025 4:00:00 AM,479153545,Permanent,-12475920.4236236,3948958.46092083
040134004,US,Maricopa County Air Quality Department,R9,366,-7,33.299,2025-05-15 21:00:00 GMT-7,-111.8843,39,41,41,41,41,41,41,1,PPB,20.0,18.0,18,18,1,UG/M3,,,ND,-999,0,,18,18,18,Phoenix,West Chandler Fire Station,AZ,Active,5/16/2025 4:00:00 AM,479153546,Permanent,-12454903.3037619,3935058.7948929
040134005,US,Maricopa County Air Quality Department,R9,352.3,-7,33.4124,2025-05-15 21:00:00 GMT-7,-111.9347,34,35,35,35,35,35,35,1,PPB,16.0,12.0,12,12,1,UG/M3,4.7,19,19,19,1,UG/M3,19,19,19,Phoenix,Tempe,AZ,Active,5/16/2025 4:00:00 AM,479153547,Permanent,-12460513.8060978,3950171.97412008
040134006,US,Maricopa County Air Quality Department,R9,391,-7,33.309944,2025-05-15 21:00:00 GMT-7,-111.720029,,26,26,26,,ND,-999,0,,34.0,26.0,26,26,1,UG/M3,,,ND,-999,0,,26,26,26,Phoenix,Higley,AZ,Active,5/16/2025 4:00:00 AM,479153548,Permanent,-12436616.7396898,3936516.47884636
040134008,US,Maricopa County Air Quality Department,R9,587.4,-7,33.8217,2025-05-15 21:00:00 GMT-7,-112.0174,51,50,50,50,50,50,50,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Phoenix,Cave Creek,AZ,Active,5/16/2025 4:00:00 AM,479153549,Permanent,-12469719.9279864,4004885.74539164
040134009,US,Maricopa County Air Quality Department,R9,318.4,-7,33.406399,2025-05-15 21:00:00 GMT-7,-112.144302,,30,30,30,,ND,-999,0,,43.0,30.0,30,30,1,UG/M3,,,ND,-999,0,,30,30,30,Phoenix,West 43rd,AZ,Active,5/16/2025 4:00:00 AM,479153550,Permanent,-12483846.5940071,3949371.70789994
040134010,US,Maricopa County Air Quality Department,R9,363.3,-7,33.6369,2025-05-15 21:00:00 GMT-7,-112.3394,44,44,44,44,44,44,44,1,PPB,25.0,21.0,21,21,1,UG/M3,,,ND,-999,0,,21,21,21,Sun City and Surprise,Dysart,AZ,Active,5/16/2025 4:00:00 AM,479153551,Permanent,-12505564.8040219,3980150.15082472
040134011,US,Maricopa County Air Quality Department,R9,265.4,-7,33.37,2025-05-15 21:00:00 GMT-7,-112.6207,43,37,37,37,37,37,37,1,PPB,16.0,26.0,26,26,1,UG/M3,,,ND,-999,0,,26,26,26,Phoenix,Buckeye,AZ,Active,5/16/2025 4:00:00 AM,479153552,Permanent,-12536878.976782,3944518.88579316
040134016,US,Maricopa County Air Quality Department,R9,386.4,-7,33.686741,2025-05-15 21:00:00 GMT-7,-112.294167,,19,19,19,,ND,-999,0,,19.0,19.0,19,19,1,UG/M3,,,ND,-999,0,,19,19,19,Sun City and Surprise,Zuni Hills,AZ,Active,5/16/2025 4:00:00 AM,479153553,Permanent,-12500529.4894948,3986816.15747732
040134019,US,Maricopa County Air Quality Department,R9,353.8,-7,33.3961,2025-05-15 21:00:00 GMT-7,-111.968,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Diablo,AZ,Inactive,5/16/2025 4:00:00 AM,479153554,Permanent,-12464220.7451413,3947998.40867322
040134020,US,Maricopa County Air Quality Department,R9,324.5,-7,33.461807,2025-05-15 21:00:00 GMT-7,-112.128044,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Thirty Third,AZ,Active,5/16/2025 4:00:00 AM,479153555,Permanent,-12482036.7617258,3956762.77141313
040134021,US,Maricopa County Air Quality Department,R9,0,-7,33.41046,2025-05-15 21:00:00 GMT-7,-112.002642,,14,14,14,,ND,-999,0,,,,ND,-999,0,,2.4,14,14,14,1,UG/M3,14,14,14,Phoenix,Eastwood,AZ,Active,5/16/2025 4:00:00 AM,479153556,Permanent,-12468077.0749413,3949913.25844614
040137020,US,Salt River Pima-Maricopa Indian Community,R9,377,-7,33.4883,2025-05-15 21:00:00 GMT-7,-111.855003,,29,29,29,,ND,-999,0,,38.0,29.0,29,29,1,UG/M3,,,ND,-999,0,,29,29,29,Phoenix|Salt River Pima-Maricopa Indian Community,Senior Center,AZ,Active,5/16/2025 4:00:00 AM,479153558,Permanent,-12451641.9766401,3960298.43283873
040137021,US,Salt River Pima-Maricopa Indian Community,R9,394.7,-7,33.5079,2025-05-15 21:00:00 GMT-7,-111.754601,45,46,46,46,46,46,46,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Phoenix|Salt River Pima-Maricopa Indian Community,Red Mountain,AZ,Active,5/16/2025 4:00:00 AM,479153559,Permanent,-12440465.2771255,3962914.87515544
040137022,US,Salt River Pima-Maricopa Indian Community,R9,377.6,-7,33.474499,2025-05-15 21:00:00 GMT-7,-111.805099,40,44,44,44,44,44,44,1,PPB,42.0,31.0,31,31,1,UG/M3,,,ND,-999,0,,31,31,31,Phoenix|Salt River Pima-Maricopa Indian Community,LEHI,AZ,Active,5/16/2025 4:00:00 AM,479153560,Permanent,-12446086.6887715,3958456.46563587
040137024,US,Salt River Pima-Maricopa Indian Community,R9,394.4,-7,33.507999,2025-05-15 21:00:00 GMT-7,-111.837799,42,44,44,44,44,44,44,1,PPB,39.0,28.0,28,28,1,UG/M3,,,ND,-999,0,,28,28,28,Phoenix|Salt River Pima-Maricopa Indian Community,High School,AZ,Active,5/16/2025 4:00:00 AM,479153561,Permanent,-12449726.8361205,3962928.09236283
040138005,US,Arizona Department of Environmental Quality,R9,0,-7,33.3833,2025-05-15 21:00:00 GMT-7,-112.3728,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Estrella,AZ,Inactive,5/16/2025 4:00:00 AM,479153562,Permanent,-12509282.8750144,3946291.845486
040139508,US,Maricopa County Air Quality Department,R9,1583,-7,33.9828,2025-05-15 21:00:00 GMT-7,-111.7987,58,58,58,58,58,58,58,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Phoenix,Humboldt Mountain - Tonto N.F.,AZ,Active,5/16/2025 4:00:00 AM,479153563,Permanent,-12445374.35535,4026492.72012558
040139702,US,Maricopa County Air Quality Department,R9,436.2,-7,33.5455,2025-05-15 21:00:00 GMT-7,-111.6093,53,61,61,61,61,61,61,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Phoenix,Blue Point Sheriff Sub-station,AZ,Active,5/16/2025 4:00:00 AM,479153564,Permanent,-12424290.4437937,3967935.83216188
040139704,US,Maricopa County Air Quality Department,R9,505.1,-7,33.611,2025-05-15 21:00:00 GMT-7,-111.7253,53,45,45,45,45,45,45,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Phoenix,Fountain Hills,AZ,Active,5/16/2025 4:00:00 AM,479153565,Permanent,-12437203.5047257,3976687.6673214
040139706,US,Maricopa County Air Quality Department,R9,478.2,-7,33.7188,2025-05-15 21:00:00 GMT-7,-111.6718,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Phoenix,Rio Verde Sheriff Sub-Station,AZ,Inactive,5/16/2025 4:00:00 AM,479153566,Permanent,-12431247.9119683,3991105.94539215
040139812,US,Maricopa County Air Quality Department,R9,316.9,-7,33.4265,2025-05-15 21:00:00 GMT-7,-112.1181,,21,21,21,,ND,-999,0,,16.0,13.0,13,13,1,UG/M3,3.8,21,21,21,1,UG/M3,21,21,21,Phoenix,Durango Complex,AZ,Active,5/16/2025 4:00:00 AM,479153567,Permanent,-12480929.8007093,3952052.50397631
040139997,US,Arizona Department of Environmental Quality,R9,315.7,-7,33.503601,2025-05-15 21:00:00 GMT-7,-112.095001,26,33,33,33,33,33,33,1,PPB,25.0,21.0,21,21,1,UG/M3,5.5,25,25,25,1,UG/M3,25,25,25,Phoenix,Phoenix JLG Supersite,AZ,Active,5/16/2025 4:00:00 AM,479153568,Permanent,-12478358.4317915,3962340.94252101
040151003,US,Arizona Department of Environmental Quality,R9,155.9,-7,35.166111,2025-05-15 21:00:00 GMT-7,-114.566111,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,Bullhead City,Bullhead City,AZ,Active,5/16/2025 4:00:00 AM,479153569,Permanent,-12753441.1386857,4186477.94098146
040190001,US,Arizona Department of Environmental Quality,R9,515.1,-7,32.382034,2025-05-15 21:00:00 GMT-7,-112.857452,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,Ajo,Ajo,AZ,Active,5/16/2025 4:00:00 AM,479153571,Permanent,-12563234.0888663,3813563.66079844
040190002,US,Pima County Department of Environmental Quality,R9,0,-7,32.2222,2025-05-15 21:00:00 GMT-7,-110.9736,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Downtown Tucson,AZ,Inactive,5/16/2025 4:00:00 AM,479153572,Permanent,-12353524.6434964,3792513.30125878
040190011,US,Pima County Department of Environmental Quality,R9,0,-7,32.322573,2025-05-15 21:00:00 GMT-7,-111.037709,,22,22,22,,ND,-999,0,,26.0,20.0,20,20,1,UG/M3,4,22,22,22,1,UG/M3,22,22,22,,Orange Grove,AZ,Active,5/16/2025 4:00:00 AM,479153573,Permanent,-12360661.2247317,3805728.22644108
040190020,US,Arizona Department of Environmental Quality,R9,626.2,-7,32.414342,2025-05-15 21:00:00 GMT-7,-111.154544,,16,16,16,,ND,-999,0,,17.0,16.0,16,16,1,UG/M3,,,ND,-999,0,,16,16,16,,Rillito,AZ,Active,5/16/2025 4:00:00 AM,479153574,Permanent,-12373667.2374385,3817823.18829598
040190021,US,Pima County Department of Environmental Quality,R9,0,-7,32.1764,2025-05-15 21:00:00 GMT-7,-110.7378,54,51,51,51,51,51,51,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Tucson,Saguaro National Park,AZ,Active,5/16/2025 4:00:00 AM,479153575,Permanent,-12327275.5075674,3786488.20687023
040191001,US,Pima County Department of Environmental Quality,R9,0,-7,32.202148,2025-05-15 21:00:00 GMT-7,-110.967915,,24,24,24,,ND,-999,0,,24.0,24.0,24,24,1,UG/M3,,,ND,-999,0,,24,24,24,,South Tucson,AZ,Active,5/16/2025 4:00:00 AM,479153576,Permanent,-12352891.7921913,3789875.04169479
040191011,US,Pima County Department of Environmental Quality,R9,0,-7,32.205,2025-05-15 21:00:00 GMT-7,-110.8772,46,44,44,44,44,44,44,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Tucson,22nd Street & Craycroft,AZ,Active,5/16/2025 4:00:00 AM,479153577,Permanent,-12342793.444584,3790250.24640319
040191018,US,Pima County Department of Environmental Quality,R9,0,-7,32.4253,2025-05-15 21:00:00 GMT-7,-111.0669,49,48,48,48,48,48,48,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Tucson,Tangerine & Camino de Oeste,AZ,Active,5/16/2025 4:00:00 AM,479153578,Permanent,-12363910.7519874,3819268.2511483
040191020,US,Pima County Department of Environmental Quality,R9,0,-7,32.0475,2025-05-15 21:00:00 GMT-7,-110.7739,38,44,44,44,44,44,44,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Tucson,Fairgrounds,AZ,Active,5/16/2025 4:00:00 AM,479153579,Permanent,-12331294.141185,3769547.3565471
040191028,US,Pima County Department of Environmental Quality,R9,0,-7,32.2953,2025-05-15 21:00:00 GMT-7,-110.9822,48,48,48,48,48,48,48,1,PPB,,,ND,-999,0,,1,8,8,8,1,UG/M3,8,8,8,Tucson,Children's Park Site,AZ,Active,5/16/2025 4:00:00 AM,479153580,Permanent,-12354481.9911172,3802136.06620699
040191030,US,Pima County Department of Environmental Quality,R9,0,-7,31.8794,2025-05-15 21:00:00 GMT-7,-110.9964,51,49,49,49,49,49,49,1,PPB,13.0,12.0,12,12,1,UG/M3,-1,0,0,0,1,UG/M3,12,12,12,Tucson,Green Valley,AZ,Active,5/16/2025 4:00:00 AM,479153581,Permanent,-12356062.7278865,3747490.39304918
040191032,US,Pima County Department of Environmental Quality,R9,0,-7,32.1731,2025-05-15 21:00:00 GMT-7,-110.9797,43,44,44,44,44,44,44,1,PPB,,,ND,-999,0,,5.2,25,25,25,1,UG/M3,25,25,25,Tucson,Rose Elementary,AZ,Active,5/16/2025 4:00:00 AM,479153582,Permanent,-12354203.6923903,3786054.20143286
040191034,US,Pima County Department of Environmental Quality,R9,0,-7,32.3806,2025-05-15 21:00:00 GMT-7,-111.1272,36,41,41,41,41,41,41,1,PPB,,,ND,-999,0,,5,24,24,24,1,UG/M3,24,24,24,Tucson,Coachline,AZ,Active,5/16/2025 4:00:00 AM,479153583,Permanent,-12370623.3172823,3813374.63574482
040191113,US,Pima County Department of Environmental Quality,R9,747.9,-7,32.25,2025-05-15 21:00:00 GMT-7,-110.9667,,20,20,20,,ND,-999,0,,24.0,20.0,20,20,1,UG/M3,,,ND,-999,1,,20,20,20,Tucson,Geronimo,AZ,Active,5/16/2025 4:00:00 AM,479153584,Permanent,-12352756.53901,3796171.93501862
040210001,US,Pinal County Air Quality Control District,R9,0,-7,32.877583,2025-05-15 21:00:00 GMT-7,-111.752222,,23,23,23,,ND,-999,0,,32.0,23.0,23,23,1,UG/M3,5,23,23,23,1,UG/M3,23,23,23,West Pinal,Casa Grande Downtown,AZ,Active,5/16/2025 4:00:00 AM,479153597,Permanent,-12440200.4480569,3879066.40406115
040213001,US,Pinal County Air Quality Control District,R9,0,-7,33.421406,2025-05-15 21:00:00 GMT-7,-111.543596,44,38,38,38,38,38,38,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Phoenix,AJ Maintenance Yard,AZ,Active,5/16/2025 4:00:00 AM,479153599,Permanent,-12416976.3079706,3951373.07731709
040213002,US,Pinal County Air Quality Control District,R9,0,-7,33.42,2025-05-15 21:00:00 GMT-7,-111.5042,,34,34,34,,ND,-999,0,,39.0,26.0,26,26,1,UG/M3,7.9,34,34,34,1,UG/M3,34,34,34,Phoenix,Apache Junction,AZ,Active,5/16/2025 4:00:00 AM,479153600,Permanent,-12412590.7653113,3951185.55510989
040213003,US,Pinal County Air Quality Control District,R9,0,-7,32.9544,2025-05-15 21:00:00 GMT-7,-111.7622,51,47,47,47,47,47,47,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,West Pinal,C GRANDE,AZ,Active,5/16/2025 4:00:00 AM,479153601,Permanent,-12441311.193936,3889252.88902987
040213007,US,Pinal County Air Quality Control District,R9,0,-7,32.508308,2025-05-15 21:00:00 GMT-7,-111.30806,38,41,41,41,41,41,41,1,PPB,18.0,15.0,15,15,1,UG/M3,,,ND,-999,0,,15,15,15,,Pinal Air Park,AZ,Active,5/16/2025 4:00:00 AM,479153602,Permanent,-12390756.5603871,3830220.46310497
040213008,US,Pinal County Air Quality Control District,R9,0,-7,32.881195,2025-05-15 21:00:00 GMT-7,-111.961998,,30,30,30,,ND,-999,0,,21.0,30.0,30,30,1,UG/M3,,,ND,-999,0,,30,30,30,West Pinal,Stanfield,AZ,Active,5/16/2025 4:00:00 AM,479153603,Permanent,-12463552.6055575,3879545.18319956
040213009,US,Pinal County Air Quality Control District,R9,0,-7,33.2192,2025-05-15 21:00:00 GMT-7,-111.5608,,23,23,23,,ND,-999,0,,31.0,23.0,23,23,1,UG/M3,,,ND,-999,0,,23,23,23,West Pinal,COMBS,AZ,Active,5/16/2025 4:00:00 AM,479153604,Permanent,-12418891.4484902,3924435.3714788
040213010,US,Pinal County Air Quality Control District,R9,0,-7,33.0587,2025-05-15 21:00:00 GMT-7,-112.0471,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,West Pinal|City of Maricopa,MARICOPA,AZ,Inactive,5/16/2025 4:00:00 AM,479153605,Permanent,-12473026.116863,3903098.00104216
040213011,US,Pinal County Air Quality Control District,R9,0,-7,32.891056,2025-05-15 21:00:00 GMT-7,-111.570503,,52,52,52,,ND,-999,0,,85.0,52.0,52,52,1,UG/M3,,,ND,-999,0,,52,52,52,West Pinal,Pinal County Housing,AZ,Active,5/16/2025 4:00:00 AM,479153606,Permanent,-12419971.5815094,3880852.3814214
040213014,US,Pinal County Air Quality Control District,R9,0,-7,32.757639,2025-05-15 21:00:00 GMT-7,-111.554861,,26,26,26,,ND,-999,0,,33.0,26.0,26,26,1,UG/M3,,,ND,-999,0,,26,26,26,West Pinal,Eloy,AZ,Active,5/16/2025 4:00:00 AM,479153607,Permanent,-12418230.3220344,3863178.60238009
040213015,US,Pinal County Air Quality Control District,R9,0,-7,32.884761,2025-05-15 21:00:00 GMT-7,-112.03705,,34,34,34,,ND,-999,0,,26.0,25.0,25,25,1,UG/M3,6.1,34,34,34,1,UG/M3,34,34,34,,Hidden Valley,AZ,Active,5/16/2025 4:00:00 AM,479153608,Permanent,-12471907.3559805,3880017.88407056
040213016,US,Pinal County Air Quality Control District,R9,0,-7,33.06115,2025-05-15 21:00:00 GMT-7,-112.05204,,53,53,53,,ND,-999,0,,109.0,53.0,53,53,1,UG/M3,,,ND,-999,0,,53,53,53,West Pinal,Maricopa,AZ,Active,5/16/2025 4:00:00 AM,479153609,Permanent,-12473576.0351475,3903423.41876923
040218001,US,Arizona Department of Environmental Quality,R9,668.3,-7,33.289398,2025-05-15 21:00:00 GMT-7,-111.292801,62,74,74,74,74,74,74,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Phoenix,Queen Valley,AZ,Active,5/16/2025 4:00:00 AM,479153612,Permanent,-12389057.9362771,3933780.00898557
040230004,US,Arizona Department of Environmental Quality,R9,1176.7,-7,31.337204,2025-05-15 21:00:00 GMT-7,-110.936722,,29,29,29,,ND,-999,0,,32.0,27.0,27,27,1,UG/M3,6.1,29,29,29,1,UG/M3,29,29,29,Nogales,Nogales Post Office,AZ,Active,5/16/2025 4:00:00 AM,479153618,Permanent,-12349419.4033149,3676619.36918178
040258033,US,Arizona Department of Environmental Quality,R9,1591.8,-7,34.546667,2025-05-15 21:00:00 GMT-7,-112.476111,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Prescott College,AZ,Inactive,5/16/2025 4:00:00 AM,479153619,Permanent,-12520783.4029277,4102444.38772763
040258034,US,Arizona Department of Environmental Quality,R9,0,-7,34.61205,2025-05-15 21:00:00 GMT-7,-112.46321,51,47,47,47,47,47,47,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Prescott,Prescott Pioneer Park,AZ,Active,5/16/2025 4:00:00 AM,479153620,Permanent,-12519347.270177,4111284.47224835
040278011,US,Arizona Department of Environmental Quality,R9,59.8,-7,32.690277,2025-05-15 21:00:00 GMT-7,-114.614441,53,54,54,54,54,54,54,1,PPB,49.0,41.0,41,41,1,UG/M3,6,31,31,31,1,UG/M3,41,41,41,Yuma,Yuma Supersite,AZ,Active,5/16/2025 4:00:00 AM,479153621,Permanent,-12758821.2096757,3854265.20676597
060010007,US,Bay Area Air District,R9,137.3,-8,37.687526,2025-05-15 20:00:00 GMT-8,-121.784217,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Livermore,Livermore - Rincon,CA,Inactive,5/16/2025 4:00:00 AM,479153770,Permanent,-13556957.0230975,4535377.27510437
